"Start time","Last time","Attack category","Attack subcategory","Protocol","Source IP","Source Port","Destination IP","Destination Port","Attack Name"
1421931087,1421931087,"Generic"," IXIA","udp","175.45.176.1",1043,"149.171.126.18",53,"Microsoft_DNS_Server_ANY_Query_Cache_Weakness_attack (https://strikecenter.bpointsys.com/bps/strikes/generic/ixia/microsoft_dns_server_any_query_cache_weakness_attack.xml)"
1421931087,1421931093,"Exploits","Office Document","tcp","175.45.176.0",6460,"149.171.126.18",143,"Microsoft Office Memory Corruption (PowerPoint) (IMAP4 Quoted Printable) (https://strikecenter.bpointsys.com/bps/strikes/exploits/office/ms08_016_powerpoint_imap4_download_quoted_printable.xml)"
1421931088,1421931090," Fuzzers"," FTP","tcp","175.45.176.2",60452,"149.171.126.13",21,"Fuzzer: FTP Invalid 'PORT' Commands (https://strikecenter.bpointsys.com/bps/strikes/fuzzers/ftp/invalid_port_commands.xml)"
1421931090,1421931090,"Generic"," IXIA","udp","175.45.176.1",47439,"149.171.126.18",53,"Microsoft_DNS_Server_ANY_Query_Cache_Weakness_attack (https://strikecenter.bpointsys.com/bps/strikes/generic/ixia/microsoft_dns_server_any_query_cache_weakness_attack.xml)"
1421931090,1421931095,"Exploits","Browser","tcp","175.45.176.3",5677,"149.171.126.17",21,"Microsoft Internet Explorer WMSpecialEffectDXT2Inputs.bstrPropertyName (https://strikecenter.bpointsys.com/bps/strikes/exploits/browser/ftp/ms06_021_wmm2fxa_02_ftp.xml)"
1421931090,1421931095,"Exploits","Browser FTP","tcp","175.45.176.3",5677,"149.171.126.17",21,"Microsoft Internet Explorer WMSpecialEffectDXT2Inputs.bstrPropertyName (https://strikecenter.bpointsys.com/bps/strikes/exploits/browser/ftp/ms06_021_wmm2fxa_02_ftp.xml)"
1421931091,1421931091,"Exploits","Browser","tcp","175.45.176.0",60448,"149.171.126.18",80,"Internet Explorer DHTML Object Memory Corruption (https://strikecenter.bpointsys.com/bps/strikes/exploits/browser/ms09_019_dhtml_object_corruption.xml)"
1421931091,1421931092," Fuzzers"," FTP","tcp","175.45.176.2",58116,"149.171.126.13",21,"Fuzzer: FTP Invalid 'PORT' Commands (https://strikecenter.bpointsys.com/bps/strikes/fuzzers/ftp/invalid_port_commands.xml)"
1421931091,1421931095,"Exploits","Browser","tcp","175.45.176.3",14451,"149.171.126.17",63803,"Microsoft Internet Explorer WMSpecialEffectDXT2Inputs.bstrPropertyName (https://strikecenter.bpointsys.com/bps/strikes/exploits/browser/ftp/ms06_021_wmm2fxa_02_ftp.xml)"
1421931091,1421931095,"Exploits","Browser FTP","tcp","175.45.176.3",14451,"149.171.126.17",63803,"Microsoft Internet Explorer WMSpecialEffectDXT2Inputs.bstrPropertyName (https://strikecenter.bpointsys.com/bps/strikes/exploits/browser/ftp/ms06_021_wmm2fxa_02_ftp.xml)"
1421931092,1421931092,"Generic"," IXIA","udp","175.45.176.1",1043,"149.171.126.18",53,"Microsoft_DNS_Server_ANY_Query_Cache_Weakness_attack (https://strikecenter.bpointsys.com/bps/strikes/generic/ixia/microsoft_dns_server_any_query_cache_weakness_attack.xml)"
1421931092,1421931092,"Reconnaissance","SunRPC Portmapper (UDP) TCP Service","udp","175.45.176.2",34141,"149.171.126.19",111,"SunRPC UDP Portmapper GETPORT Request (secureloginv3/tcp) (https://strikecenter.bpointsys.com/bps/strikes/recon/sunrpc/portmap_udp/service_tcp/securelogin_v3_tcp.xml)"
1421931093,1421931093,"Reconnaissance","DNS","udp","175.45.176.0",38778,"149.171.126.10",53,"ISC BIND VERSION Request (UDP) (https://strikecenter.bpointsys.com/bps/strikes/recon/dns/bind_version_udp.xml)"
1421931093,1421931094," Fuzzers"," FTP","tcp","175.45.176.2",62797,"149.171.126.13",21,"Fuzzer: FTP Invalid 'PORT' Commands (https://strikecenter.bpointsys.com/bps/strikes/fuzzers/ftp/invalid_port_commands.xml)"
1421931093,1421931112,"Generic"," IXIA","tcp","175.45.176.0",54365,"149.171.126.12",80,"Apple_QuickTime_FPX_File_Handling_Integer_Overflow_attack (https://strikecenter.bpointsys.com/bps/strikes/generic/ixia/apple_quicktime_fpx_file_handling_integer_overflow_attack.xml)"
1421931094,1421931094,"Exploits","SCADA","tcp","175.45.176.2",4620,"149.171.126.11",12397,"7T Interactive Graphical SCADA System Directory Traversal Arbitrary File Execution (https://strikecenter.bpointsys.com/bps/strikes/exploits/scada/7t_scada_dir_traversal_file_exec.xml)"
1421931095,1421931095,"Generic"," IXIA","udp","175.45.176.1",47439,"149.171.126.18",53,"Microsoft_DNS_Server_ANY_Query_Cache_Weakness_attack (https://strikecenter.bpointsys.com/bps/strikes/generic/ixia/microsoft_dns_server_any_query_cache_weakness_attack.xml)"
1421931095,1421931096," Fuzzers"," FTP","tcp","175.45.176.2",3043,"149.171.126.13",21,"Fuzzer: FTP Invalid 'PORT' Commands (https://strikecenter.bpointsys.com/bps/strikes/fuzzers/ftp/invalid_port_commands.xml)"
1421931095,1421931096,"Exploits","Miscellaneous Batch","tcp","175.45.176.2",57257,"149.171.126.15",1761,"Novell ZENWorks Desktop Agent - Buffer Overflow (https://strikecenter.bpointsys.com/bps/strikes/exploits/misc/zenworks_desktop_agent_overflow.xml)"
1421931096,1421931096,"Generic"," IXIA","udp","175.45.176.1",1043,"149.171.126.18",53,"Microsoft_DNS_Server_ANY_Query_Cache_Weakness_attack (https://strikecenter.bpointsys.com/bps/strikes/generic/ixia/microsoft_dns_server_any_query_cache_weakness_attack.xml)"
1421931096,1421931098," Fuzzers"," FTP","tcp","175.45.176.2",21844,"149.171.126.13",21,"Fuzzer: FTP Invalid 'PORT' Commands (https://strikecenter.bpointsys.com/bps/strikes/fuzzers/ftp/invalid_port_commands.xml)"
1421931096,1421931098,"Exploits","Office Document","tcp","175.45.176.1",65486,"149.171.126.19",25,"Microsoft Excel ptgName Token improper validation (https://strikecenter.bpointsys.com/bps/strikes/exploits/office/cve_2010_3235_ptgName_improper_validation.xml)"
1421931097,1421931098,"Reconnaissance","SunRPC Portmapper (TCP) UDP Service","tcp","175.45.176.3",62036,"149.171.126.18",111,"SunRPC TCP Portmapper GETPORT Request (rstatdv2/udp) (https://strikecenter.bpointsys.com/bps/strikes/recon/sunrpc/portmap_tcp/service_udp/rstatd_v2_udp.xml)"
1421931098,1421931098,"Generic"," IXIA","udp","175.45.176.1",47439,"149.171.126.18",53,"Microsoft_DNS_Server_ANY_Query_Cache_Weakness_attack (https://strikecenter.bpointsys.com/bps/strikes/generic/ixia/microsoft_dns_server_any_query_cache_weakness_attack.xml)"
1421931098,1421931098,"Reconnaissance"," SunRPC Portmapper (UDP) UDP Service ","udp","175.45.176.3",32427,"149.171.126.13",111,"SunRPC UDP Portmapper GETPORT Request (nfs_fwdlnitv2/udp) (https://strikecenter.bpointsys.com/bps/strikes/recon/sunrpc/portmap_udp/service_udp/nfs_fwdlnit_v2_udp.xml)"
1421931098,1421931099," Fuzzers"," FTP","tcp","175.45.176.2",1966,"149.171.126.13",21,"Fuzzer: FTP Invalid 'PORT' Commands (https://strikecenter.bpointsys.com/bps/strikes/fuzzers/ftp/invalid_port_commands.xml)"
1421931099,1421931099,"Generic"," IXIA","udp","175.45.176.1",1043,"149.171.126.18",53,"Microsoft_DNS_Server_ANY_Query_Cache_Weakness_attack (https://strikecenter.bpointsys.com/bps/strikes/generic/ixia/microsoft_dns_server_any_query_cache_weakness_attack.xml)"
1421931099,1421931100,"Exploits"," LDAP ","tcp","175.45.176.1",10297,"149.171.126.13",389,"Novell eDirectory LDAP NULL Search Parameter Heap Buffer Overflow (https://strikecenter.bpointsys.com/bps/strikes/exploits/ldap/novell_edirectory_null_search_param_heap_overflow.xml)"
1421931100,1421931100,"Exploits"," IDS","udp","175.45.176.1",1024,"149.171.126.10",53,"TippingPoint IPS Command Line Interface ping Reverse DNS Lookup Format String (https://strikecenter.bpointsys.com/bps/strikes/exploits/ids/tippingpoint_reverse_dns_lookup_format_string.xml)"
1421931100,1421931100,"Exploits"," IDS","udp","175.45.176.1",1024,"149.171.126.10",53,"TippingPoint IPS Command Line Interface Reverse DNS Lookup Buffer Overflow (https://strikecenter.bpointsys.com/bps/strikes/exploits/ids/tippingpoint_reverse_dns_lookup_overflow.xml)"
1421931100,1421931100,"Generic"," IXIA","udp","175.45.176.1",47439,"149.171.126.18",53,"Microsoft_DNS_Server_ANY_Query_Cache_Weakness_attack (https://strikecenter.bpointsys.com/bps/strikes/generic/ixia/microsoft_dns_server_any_query_cache_weakness_attack.xml)"
1421931100,1421931101," Fuzzers"," FTP","tcp","175.45.176.2",62566,"149.171.126.13",21,"Fuzzer: FTP Invalid 'PORT' Commands (https://strikecenter.bpointsys.com/bps/strikes/fuzzers/ftp/invalid_port_commands.xml)"
1421931101,1421931101,"DoS","Browser","tcp","175.45.176.0",32155,"149.171.126.13",80,"Apple Webkit HTML Parsing Rowspan Denial of Service (https://strikecenter.bpointsys.com/bps/strikes/denial/browser/apple_webkit_rowspan_dos.xml)"
1421931101,1421931101,"Generic"," IXIA","udp","175.45.176.1",1043,"149.171.126.18",53,"Microsoft_DNS_Server_ANY_Query_Cache_Weakness_attack (https://strikecenter.bpointsys.com/bps/strikes/generic/ixia/microsoft_dns_server_any_query_cache_weakness_attack.xml)"
1421931101,1421931102," Fuzzers"," FTP","tcp","175.45.176.2",1723,"149.171.126.13",21,"Fuzzer: FTP Invalid 'PORT' Commands (https://strikecenter.bpointsys.com/bps/strikes/fuzzers/ftp/invalid_port_commands.xml)"
1421931102,1421931103," Fuzzers"," FTP","tcp","175.45.176.2",1405,"149.171.126.13",21,"Fuzzer: FTP Invalid 'PORT' Commands (https://strikecenter.bpointsys.com/bps/strikes/fuzzers/ftp/invalid_port_commands.xml)"
1421931102,1421931103,"Reconnaissance","SunRPC Portmapper (TCP) UDP Service","tcp","175.45.176.0",27368,"149.171.126.15",111,"SunRPC TCP Portmapper GETPORT Request (sunvtsv3/udp) (https://strikecenter.bpointsys.com/bps/strikes/recon/sunrpc/portmap_tcp/service_udp/sunvts_v3_udp.xml)"
1421931103,1421931103,"Generic"," IXIA","udp","175.45.176.1",1043,"149.171.126.18",53,"Microsoft_DNS_Server_ANY_Query_Cache_Weakness_attack (https://strikecenter.bpointsys.com/bps/strikes/generic/ixia/microsoft_dns_server_any_query_cache_weakness_attack.xml)"
1421931103,1421931103,"Generic"," IXIA","udp","175.45.176.1",47439,"149.171.126.18",53,"Microsoft_DNS_Server_ANY_Query_Cache_Weakness_attack (https://strikecenter.bpointsys.com/bps/strikes/generic/ixia/microsoft_dns_server_any_query_cache_weakness_attack.xml)"
1421931103,1421931104," Fuzzers"," FTP","tcp","175.45.176.2",61538,"149.171.126.13",21,"Fuzzer: FTP Invalid 'PORT' Commands (https://strikecenter.bpointsys.com/bps/strikes/fuzzers/ftp/invalid_port_commands.xml)"
1421931103,1421931104,"Reconnaissance","SunRPC Portmapper (TCP) UDP Service","tcp","175.45.176.3",15064,"149.171.126.14",111,"SunRPC TCP Portmapper GETPORT Request (sunisamdv2/udp) (https://strikecenter.bpointsys.com/bps/strikes/recon/sunrpc/portmap_tcp/service_udp/sunisamd_v2_udp.xml)"
1421931104,1421931104,"Reconnaissance","SunRPC Portmapper (UDP) TCP Service","udp","175.45.176.3",65184,"149.171.126.18",111,"SunRPC UDP Portmapper GETPORT Request (NETlicensev3/tcp) (https://strikecenter.bpointsys.com/bps/strikes/recon/sunrpc/portmap_udp/service_tcp/netlicense_v3_tcp.xml)"
1421931105,1421931105,"DoS","Browser","tcp","175.45.176.2",55131,"149.171.126.16",80,"Multiple Browser Marquee Tag Denial of Service (https://strikecenter.bpointsys.com/bps/strikes/denial/browser/multiple_browser_marquee_dos.xml)"
1421931105,1421931105,"Generic"," IXIA","udp","175.45.176.1",47439,"149.171.126.18",53,"Microsoft_DNS_Server_ANY_Query_Cache_Weakness_attack (https://strikecenter.bpointsys.com/bps/strikes/generic/ixia/microsoft_dns_server_any_query_cache_weakness_attack.xml)"
1421931105,1421931106," Fuzzers"," FTP","tcp","175.45.176.2",65145,"149.171.126.13",21,"Fuzzer: FTP Invalid 'PORT' Commands (https://strikecenter.bpointsys.com/bps/strikes/fuzzers/ftp/invalid_port_commands.xml)"
1421931106,1421931106,"Generic"," IXIA","udp","175.45.176.1",1043,"149.171.126.18",53,"Microsoft_DNS_Server_ANY_Query_Cache_Weakness_attack (https://strikecenter.bpointsys.com/bps/strikes/generic/ixia/microsoft_dns_server_any_query_cache_weakness_attack.xml)"
1421931106,1421931107," Fuzzers"," FTP","tcp","175.45.176.2",2864,"149.171.126.13",21,"Fuzzer: FTP Invalid 'PORT' Commands (https://strikecenter.bpointsys.com/bps/strikes/fuzzers/ftp/invalid_port_commands.xml)"
1421931106,1421931109,"Exploits","Clientside","tcp","175.45.176.3",64984,"149.171.126.15",80,"Microsoft Groove Insecure Library Loading (https://strikecenter.bpointsys.com/bps/strikes/exploits/clientside/ms11_016_dll_hijacking_microsoft_groove.xml)"
1421931107,1421931107,"Reconnaissance"," SunRPC Portmapper (UDP) UDP Service ","udp","175.45.176.3",21607,"149.171.126.16",111,"SunRPC UDP Portmapper GETPORT Request (senderv2/udp) (https://strikecenter.bpointsys.com/bps/strikes/recon/sunrpc/portmap_udp/service_udp/sender_v2_udp.xml)"
1421931107,1421931108," Fuzzers"," FTP","tcp","175.45.176.2",39566,"149.171.126.13",21,"Fuzzer: FTP Invalid 'PORT' Commands (https://strikecenter.bpointsys.com/bps/strikes/fuzzers/ftp/invalid_port_commands.xml)"
1421931108,1421931108,"Generic"," IXIA","udp","175.45.176.1",1043,"149.171.126.18",53,"Microsoft_DNS_Server_ANY_Query_Cache_Weakness_attack (https://strikecenter.bpointsys.com/bps/strikes/generic/ixia/microsoft_dns_server_any_query_cache_weakness_attack.xml)"
1421931108,1421931108,"Generic"," IXIA","udp","175.45.176.1",47439,"149.171.126.18",53,"Microsoft_DNS_Server_ANY_Query_Cache_Weakness_attack (https://strikecenter.bpointsys.com/bps/strikes/generic/ixia/microsoft_dns_server_any_query_cache_weakness_attack.xml)"
1421931108,1421931110,"Exploits","Office Document","tcp","175.45.176.2",17107,"149.171.126.15",25,"Microsoft Excel BIFF Record Parsing Vulnerability (SMTP UUEncode) (https://strikecenter.bpointsys.com/bps/strikes/exploits/office/ms08_057_excel_biff_parsing_smtp_attachment_uuencode.xml)"
1421931109,1421931109,"Reconnaissance","SunRPC Portmapper (UDP) TCP Service","udp","175.45.176.0",56510,"149.171.126.12",111,"SunRPC UDP Portmapper GETPORT Request (net_monitorv3/tcp) (https://strikecenter.bpointsys.com/bps/strikes/recon/sunrpc/portmap_udp/service_tcp/net_monitor_v3_tcp.xml)"
1421931110,1421931110,"Generic"," IXIA","udp","175.45.176.1",47439,"149.171.126.18",53,"Microsoft_DNS_Server_ANY_Query_Cache_Weakness_attack (https://strikecenter.bpointsys.com/bps/strikes/generic/ixia/microsoft_dns_server_any_query_cache_weakness_attack.xml)"
1421931110,1421931111,"Shellcode","BSDi","tcp","175.45.176.2",58908,"149.171.126.10",34384,"Shellcode: BSDi x86 Bind Shell - metasploit (TCP) (https://strikecenter.bpointsys.com/bps/strikes/shellcode/bsdi/bind_x86_metasploit_tcp.xml)"
1421931111,1421931111,"Generic"," IXIA","udp","175.45.176.1",1043,"149.171.126.18",53,"Microsoft_DNS_Server_ANY_Query_Cache_Weakness_attack (https://strikecenter.bpointsys.com/bps/strikes/generic/ixia/microsoft_dns_server_any_query_cache_weakness_attack.xml)"
1421931112,1421931112,"Generic"," IXIA","udp","175.45.176.1",1043,"149.171.126.18",53,"Microsoft_DNS_Server_ANY_Query_Cache_Weakness_attack (https://strikecenter.bpointsys.com/bps/strikes/generic/ixia/microsoft_dns_server_any_query_cache_weakness_attack.xml)"
1421931112,1421931112,"Generic"," IXIA","udp","175.45.176.1",47439,"149.171.126.18",53,"Microsoft_DNS_Server_ANY_Query_Cache_Weakness_attack (https://strikecenter.bpointsys.com/bps/strikes/generic/ixia/microsoft_dns_server_any_query_cache_weakness_attack.xml)"
1421931112,1421931114,"Exploits","Miscellaneous Batch","tcp","175.45.176.3",30751,"149.171.126.16",25,"GSM SIM Editor Buffer Overflow (https://strikecenter.bpointsys.com/bps/strikes/exploits/misc/gsm_sim_BO.xml)"
1421931112,1421931114,"Exploits","Webserver","tcp","175.45.176.1",18039,"149.171.126.19",80,"Apache apr-util IPv6 URI Parsing Buffer Overflow 1 (https://strikecenter.bpointsys.com/bps/strikes/exploits/httpd/apache_apr_util_ipv6_uri_parsing_bof_1.xml)"
1421931113,1421931113,"Generic"," IXIA","udp","175.45.176.1",1043,"149.171.126.18",53,"Microsoft_DNS_Server_ANY_Query_Cache_Weakness_attack (https://strikecenter.bpointsys.com/bps/strikes/generic/ixia/microsoft_dns_server_any_query_cache_weakness_attack.xml)"
1421931113,1421931113,"Generic"," IXIA","udp","175.45.176.1",47439,"149.171.126.18",53,"Microsoft_DNS_Server_ANY_Query_Cache_Weakness_attack (https://strikecenter.bpointsys.com/bps/strikes/generic/ixia/microsoft_dns_server_any_query_cache_weakness_attack.xml)"
1421931113,1421931114,"Reconnaissance","HTTP","tcp","175.45.176.2",8885,"149.171.126.13",80,"Domino Web Server Database Access: /mtdata/mtstore.nsf (https://strikecenter.bpointsys.com/bps/strikes/recon/http/domino/access_domino_mtdatamtstore_nsf.xml)"
1421931114,1421931114,"Generic"," IXIA","udp","175.45.176.1",1043,"149.171.126.18",53,"Microsoft_DNS_Server_ANY_Query_Cache_Weakness_attack (https://strikecenter.bpointsys.com/bps/strikes/generic/ixia/microsoft_dns_server_any_query_cache_weakness_attack.xml)"
1421931114,1421931114,"Generic"," IXIA","udp","175.45.176.1",47439,"149.171.126.18",53,"Microsoft_DNS_Server_ANY_Query_Cache_Weakness_attack (https://strikecenter.bpointsys.com/bps/strikes/generic/ixia/microsoft_dns_server_any_query_cache_weakness_attack.xml)"
1421931115,1421931115,"Exploits","Cisco IOS ","tcp","175.45.176.2",56315,"149.171.126.11",80,"Cisco IOS HTTP Authentication Bypass Level 34 (https://strikecenter.bpointsys.com/bps/strikes/exploits/ios/cisco_auth_bypass_level_34.xml)"
1421931115,1421931115,"Generic"," IXIA","udp","175.45.176.1",1043,"149.171.126.18",53,"Microsoft_DNS_Server_ANY_Query_Cache_Weakness_attack (https://strikecenter.bpointsys.com/bps/strikes/generic/ixia/microsoft_dns_server_any_query_cache_weakness_attack.xml)"
1421931115,1421931115,"Generic"," IXIA","udp","175.45.176.1",47439,"149.171.126.18",53,"Microsoft_DNS_Server_ANY_Query_Cache_Weakness_attack (https://strikecenter.bpointsys.com/bps/strikes/generic/ixia/microsoft_dns_server_any_query_cache_weakness_attack.xml)"
1421931115,1421931116," Fuzzers","BGP","tcp","175.45.176.1",29381,"149.171.126.13",179,"BGP Open: Params: Long Parameter Entries (https://strikecenter.bpointsys.com/bps/strikes/fuzzers/bgp/open_params_long_parameter_entries.xml)"
1421931116,1421931116," Fuzzers","BGP","tcp","175.45.176.1",23567,"149.171.126.13",179,"BGP Open: Params: Long Parameter Entries (https://strikecenter.bpointsys.com/bps/strikes/fuzzers/bgp/open_params_long_parameter_entries.xml)"
1421931116,1421931116," Fuzzers","BGP","tcp","175.45.176.1",35381,"149.171.126.13",179,"BGP Open: Params: Long Parameter Entries (https://strikecenter.bpointsys.com/bps/strikes/fuzzers/bgp/open_params_long_parameter_entries.xml)"
1421931116,1421931116,"Generic"," IXIA","udp","175.45.176.1",1043,"149.171.126.18",53,"Microsoft_DNS_Server_ANY_Query_Cache_Weakness_attack (https://strikecenter.bpointsys.com/bps/strikes/generic/ixia/microsoft_dns_server_any_query_cache_weakness_attack.xml)"
1421931116,1421931116,"Generic"," IXIA","udp","175.45.176.1",47439,"149.171.126.18",53,"Microsoft_DNS_Server_ANY_Query_Cache_Weakness_attack (https://strikecenter.bpointsys.com/bps/strikes/generic/ixia/microsoft_dns_server_any_query_cache_weakness_attack.xml)"
1421931116,1421931117," Fuzzers","BGP","tcp","175.45.176.1",49195,"149.171.126.13",179,"BGP Open: Params: Long Parameter Entries (https://strikecenter.bpointsys.com/bps/strikes/fuzzers/bgp/open_params_long_parameter_entries.xml)"
1421931117,1421931117," Fuzzers","BGP","tcp","175.45.176.1",47664,"149.171.126.13",179,"BGP Open: Params: Long Parameter Entries (https://strikecenter.bpointsys.com/bps/strikes/fuzzers/bgp/open_params_long_parameter_entries.xml)"
1421931117,1421931117," Fuzzers","BGP","tcp","175.45.176.1",9625,"149.171.126.13",179,"BGP Open: Params: Long Parameter Entries (https://strikecenter.bpointsys.com/bps/strikes/fuzzers/bgp/open_params_long_parameter_entries.xml)"
1421931117,1421931117,"Generic"," IXIA","udp","175.45.176.1",1043,"149.171.126.18",53,"Microsoft_DNS_Server_ANY_Query_Cache_Weakness_attack (https://strikecenter.bpointsys.com/bps/strikes/generic/ixia/microsoft_dns_server_any_query_cache_weakness_attack.xml)"
1421931117,1421931117,"Generic"," IXIA","udp","175.45.176.1",47439,"149.171.126.18",53,"Microsoft_DNS_Server_ANY_Query_Cache_Weakness_attack (https://strikecenter.bpointsys.com/bps/strikes/generic/ixia/microsoft_dns_server_any_query_cache_weakness_attack.xml)"
1421931117,1421931117,"Shellcode","BSD","tcp","175.45.176.1",1229,"149.171.126.10",39545,"Shellcode: BSD x86 Reverse Connect Shell - dev0id (TCP) (https://strikecenter.bpointsys.com/bps/strikes/shellcode/bsd/reverse_x86_dev0id_tcp.xml)"
1421931118,1421931118," Fuzzers","BGP","tcp","175.45.176.1",34826,"149.171.126.13",179,"BGP Open: Params: Long Parameter Entries (https://strikecenter.bpointsys.com/bps/strikes/fuzzers/bgp/open_params_long_parameter_entries.xml)"
1421931118,1421931118," Fuzzers","BGP","tcp","175.45.176.1",48900,"149.171.126.13",179,"BGP Open: Params: Long Parameter Entries (https://strikecenter.bpointsys.com/bps/strikes/fuzzers/bgp/open_params_long_parameter_entries.xml)"
1421931118,1421931118,"Exploits","Browser","tcp","175.45.176.3",7206,"149.171.126.18",80,"Microsoft Internet Explorer Drag and Drop File Creation (https://strikecenter.bpointsys.com/bps/strikes/exploits/browser/ms04_038_drag_drop.xml)"
1421931118,1421931118,"Generic"," IXIA","udp","175.45.176.1",47439,"149.171.126.18",53,"Microsoft_DNS_Server_ANY_Query_Cache_Weakness_attack (https://strikecenter.bpointsys.com/bps/strikes/generic/ixia/microsoft_dns_server_any_query_cache_weakness_attack.xml)"
1421931119,1421931119," Fuzzers","BGP","tcp","175.45.176.1",49413,"149.171.126.13",179,"BGP Open: Params: Long Parameter Entries (https://strikecenter.bpointsys.com/bps/strikes/fuzzers/bgp/open_params_long_parameter_entries.xml)"
1421931119,1421931119," Fuzzers","BGP","tcp","175.45.176.1",6302,"149.171.126.13",179,"BGP Open: Params: Long Parameter Entries (https://strikecenter.bpointsys.com/bps/strikes/fuzzers/bgp/open_params_long_parameter_entries.xml)"
1421931119,1421931119,"Generic"," IXIA","udp","175.45.176.1",1043,"149.171.126.18",53,"Microsoft_DNS_Server_ANY_Query_Cache_Weakness_attack (https://strikecenter.bpointsys.com/bps/strikes/generic/ixia/microsoft_dns_server_any_query_cache_weakness_attack.xml)"
1421931119,1421931120," Fuzzers","BGP","tcp","175.45.176.1",35838,"149.171.126.13",179,"BGP Open: Params: Long Parameter Entries (https://strikecenter.bpointsys.com/bps/strikes/fuzzers/bgp/open_params_long_parameter_entries.xml)"
1421931119,1421931122,"Exploits","Clientside","tcp","175.45.176.3",50285,"149.171.126.13",143,"Microsoft Excel HFPicture Record Parsing Overflow (IMAP4) (https://strikecenter.bpointsys.com/bps/strikes/exploits/clientside/microsoft/office/ms10_038_excel_hfpicture_record_parsing_overflow_imap4_download_quoted_printable.xml)"
1421931119,1421931122,"Exploits","Clientside Microsoft Office","tcp","175.45.176.3",50285,"149.171.126.13",143,"Microsoft Excel HFPicture Record Parsing Overflow (IMAP4) (https://strikecenter.bpointsys.com/bps/strikes/exploits/clientside/microsoft/office/ms10_038_excel_hfpicture_record_parsing_overflow_imap4_download_quoted_printable.xml)"
1421931120,1421931120," Fuzzers","BGP","tcp","175.45.176.1",18972,"149.171.126.13",179,"BGP Open: Params: Long Parameter Entries (https://strikecenter.bpointsys.com/bps/strikes/fuzzers/bgp/open_params_long_parameter_entries.xml)"
1421931120,1421931120,"Generic"," IXIA","udp","175.45.176.1",47439,"149.171.126.18",53,"Microsoft_DNS_Server_ANY_Query_Cache_Weakness_attack (https://strikecenter.bpointsys.com/bps/strikes/generic/ixia/microsoft_dns_server_any_query_cache_weakness_attack.xml)"
1421931120,1421931120,"Reconnaissance","HTTP","tcp","175.45.176.3",58075,"149.171.126.10",80,"Oracle 9iAS Dynamic Monitoring Services Anonymous Access Variant 7 (https://strikecenter.bpointsys.com/bps/strikes/recon/http/oracle/oracle_dms_anonymous_access_6.xml)"
1421931120,1421931121," Fuzzers","BGP","tcp","175.45.176.1",31185,"149.171.126.13",179,"BGP Open: Params: Long Parameter Entries (https://strikecenter.bpointsys.com/bps/strikes/fuzzers/bgp/open_params_long_parameter_entries.xml)"
1421931121,1421931121," Fuzzers","BGP","tcp","175.45.176.1",49033,"149.171.126.13",179,"BGP Open: Params: Long Parameter Entries (https://strikecenter.bpointsys.com/bps/strikes/fuzzers/bgp/open_params_long_parameter_entries.xml)"
1421931121,1421931121,"Generic"," IXIA","udp","175.45.176.1",1043,"149.171.126.18",53,"Microsoft_DNS_Server_ANY_Query_Cache_Weakness_attack (https://strikecenter.bpointsys.com/bps/strikes/generic/ixia/microsoft_dns_server_any_query_cache_weakness_attack.xml)"
1421931121,1421931121,"Reconnaissance","SunRPC Portmapper (UDP) TCP Service","udp","175.45.176.0",62144,"149.171.126.10",111,"SunRPC UDP Portmapper GETPORT Request (spraydv3/tcp) (https://strikecenter.bpointsys.com/bps/strikes/recon/sunrpc/portmap_udp/service_tcp/sprayd_v3_tcp.xml)"
1421931121,1421931122," Fuzzers","BGP","tcp","175.45.176.1",47832,"149.171.126.13",179,"BGP Open: Params: Long Parameter Entries (https://strikecenter.bpointsys.com/bps/strikes/fuzzers/bgp/open_params_long_parameter_entries.xml)"
1421931122,1421931122," Fuzzers","BGP","tcp","175.45.176.1",60842,"149.171.126.13",179,"BGP Open: Params: Long Parameter Entries (https://strikecenter.bpointsys.com/bps/strikes/fuzzers/bgp/open_params_long_parameter_entries.xml)"
1421931122,1421931123," Fuzzers","BGP","tcp","175.45.176.1",35532,"149.171.126.13",179,"BGP Open: Params: Long Parameter Entries (https://strikecenter.bpointsys.com/bps/strikes/fuzzers/bgp/open_params_long_parameter_entries.xml)"
1421931122,1421931123,"Shellcode","BSD","tcp","175.45.176.1",37428,"149.171.126.12",8861,"Shellcode: BSD x86 Mail Passwd - s0t4ipv6 (TCP) (https://strikecenter.bpointsys.com/bps/strikes/shellcode/bsd/mail_x86_s0t4ipv6_tcp.xml)"
1421931123,1421931123," Fuzzers","BGP","tcp","175.45.176.1",12092,"149.171.126.13",179,"BGP Open: Params: Long Parameter Entries (https://strikecenter.bpointsys.com/bps/strikes/fuzzers/bgp/open_params_long_parameter_entries.xml)"
1421931123,1421931123," Fuzzers","BGP","tcp","175.45.176.1",3820,"149.171.126.13",179,"BGP Open: Params: Long Parameter Entries (https://strikecenter.bpointsys.com/bps/strikes/fuzzers/bgp/open_params_long_parameter_entries.xml)"
1421931123,1421931123,"Generic"," IXIA","udp","175.45.176.1",1043,"149.171.126.18",53,"Microsoft_DNS_Server_ANY_Query_Cache_Weakness_attack (https://strikecenter.bpointsys.com/bps/strikes/generic/ixia/microsoft_dns_server_any_query_cache_weakness_attack.xml)"
